service_id,service_name,service_version,target_temptation,org_count,instance_count,applicability,criticality,enumerability,post_exploit,private_weakness,public_weakness,research
d65f8f46-972d-440c-80e5-e59db158e86c,Oracle WebDAV,2,10,1,2,2,2,2,3,0,0,2
7e668543-d596-413d-ae96-b31124d7860d,Apache-Coyote,1.1,10,33,231,5,2,2,1,0,1,2
4f4f0d49-2a98-49aa-a9f8-15b8ff265d66,AkamaiGHost,,9,38,3490,5,2,1,3,0,0,0
d3c82add-f6e2-42c0-82e6-72b45504ec1e,Google GCP Load Balancer,,7,33,378,3,2,1,0,0,1,2
25f26f3a-074d-4efa-a820-d06e22b169f9,sw-cp-server,,0,13,23,0,0,0,0,0,0,0
9ef2ccc7-b86c-422b-9a85-9c3da5b11968,Postfix (Debian/GNU),None,0,3,9,0,0,0,0,0,0,0
ebaf5127-0a93-4053-a032-c21247a194fb,Cowboy,,0,16,368,0,0,0,0,0,0,0
ff7fe424-a6c1-4825-8804-99eef0e2b2e3,Pure-FTPd,,0,23,58,4,2,1,3,0,1,3
e361b55a-4c85-415c-bc48-c9a7bfadc9cc,OpenSSH,7.2p2 Ubuntu-4ubuntu2.8,0,13,84,4,3,4,3,0,2,3
e5603ed3-53ed-4966-bed0-405df8a26560,PleskLin,,0,12,31,0,0,0,0,0,0,0
417a7903-3f11-4b83-b927-ff54fe557709,Google Search Appliance,,0,2,6,0,0,0,0,0,0,0
90cd4238-ff80-43d0-bb67-0f3daf1864e1,Postfix,,0,12,25,0,0,0,0,0,0,0
c372c825-6430-4e7a-8422-1af279ab134a,GlobalProtect Portal,,37,20,34,3,4,1,4,0,3,4
b515fa99-bdcf-4633-9ad0-d3cdd406ab57,Apache,2.4.34,33,4,10,5,3,4,3,0,3,3
0792bbd5-e717-482f-8c52-1f9e9c03913a,Outlook Web Access,15.1.1847,24,4,4,5,4,3,3,0,0,3
c0d3e174-565d-47dd-bb97-8cdad3354484,Drupal,7,24,16,26,3,2,2,3,0,3,3
80b64a98-aeff-45ba-9585-44caac8a9e2d,nginx,1.4.4,19,1,1,3,3,4,3,0,1,2
73ece4f7-df45-41e3-8c66-0e2b7238e8b8,OpenSSL,1.0.1e-fips,17,13,35,3,3,3,3,0,1,2
afc51f08-f67b-4a0a-9d47-f13c6f2612bc,openresty,,12,40,155,3,2,1,3,0,1,3
a4c75331-177a-414c-92ca-332348eafa28,Varnish,,0,14,133,0,0,0,0,0,0,0
99f42391-fe5d-4ae5-ad82-f39ba94f2015,Exim SMTPD,4.84_2,49,2,4,5,2,3,3,4,4,3
422b5515-382a-47d2-b27a-0088ca0a7da1,Exim SMTPD,4.91,49,2,4,5,2,3,3,4,4,3
52c959be-542e-4ea5-886a-630bb45a6186,Apache,2.2.15,32,18,76,3,3,4,3,0,3,3
3b844db0-5c50-4b8d-bfca-399630354e56,PHP,5.4.41,30,1,2,2,2,4,3,0,3,4
dacda333-b373-4efb-9be8-02b404d0618c,PHP,5.6.21,30,1,1,2,2,4,3,0,3,4
16b918c1-9254-4b4e-9d87-4e8d30309582,PHP,5.5.38,30,3,5,2,2,4,3,0,3,4
16d28ccf-8552-4856-b012-fb46b64f1972,PHP,5.3.3,30,8,21,2,2,4,3,0,3,4
03b1f641-1c20-43d9-9668-758fb3862bcd,PHP,5.5.9-1ubuntu4.29,30,3,4,2,2,4,3,0,3,4
2c9a5995-4288-45bc-8ab5-5d52fa63154d,Apache,2.4.7,27,6,16,5,3,4,3,0,2,3
b6bf6413-191a-4730-8359-3be64c67fbd5,Apache,2.4,27,12,19,5,3,4,3,0,2,3
cde3f065-0769-4b5e-a590-260dc9a523cd,Apache,2.2.34,25,3,7,3,3,4,3,0,2,3
4f69cb41-cfba-4f70-9d21-2d772bd3438f,IBM_HTTP_Server,,23,2,3,3,2,1,3,0,3,3
0f7d6912-a90b-43fd-80f5-557fafbdfd99,nginx,1.12.1,22,9,29,5,3,4,3,0,1,3
31691d4d-b33b-4b80-a9ab-5451219366a9,Apache,2.4.29,21,16,51,5,2,4,3,0,2,2
1fc0a661-c299-4457-82c9-a9c8b317c383,PHP,7.3.11,19,3,10,4,2,4,3,0,0,4
b02a11bd-44ab-45fd-a7e5-603ec9b6e719,OpenSSH,5.3,17,26,256,4,3,3,3,0,1,1
67e63f0e-2631-4917-bedf-2aad5b428ec4,WildFly,10,0,1,1,0,0,0,0,0,0,0
f02e5088-7dd4-490f-8123-490f98c80492,WordPress,,3,22,45,4,0,1,1,0,0,0
c40a489e-a04a-4cc3-89ae-efbc08ab47cc,Apache,2.2.27,32,3,7,3,3,4,3,0,3,3
8656ad0e-b39f-4df3-bd3a-b95ef9d8cacb,PHP,5.4.17,30,1,2,2,2,4,3,0,3,4
d019b64a-3729-4d9d-849d-56917f4bea71,Microsoft-IIS,7,29,8,22,3,2,3,4,1,3,3
f1cfdc01-fbbc-4201-81f9-b317ea9af991,PHP,7.3.13,29,2,2,4,2,4,2,0,3,4
7c57993a-ce4c-48b9-b066-ecb63c024abe,cisco-IOS,,27,1,3,4,4,1,2,1,2,4
388f9725-0a82-4e69-8704-2eeb3f288167,nginx,1.16.0,26,8,47,4,3,4,3,0,2,3
6be41a51-efcf-408a-9b20-896a32cb5e94,nginx,1.17.3,26,11,24,4,3,4,3,0,2,3
d051fe69-a91f-45e0-a4a7-103cf09b0971,Apache Tomcat,,23,10,15,5,3,1,3,0,1,5
40db6e1c-0fa4-492c-bb6c-c8b07cda75db,nginx,1.14.1,22,8,21,5,3,4,3,0,1,3
e7693a07-0800-4f14-952b-266c38c2fe6c,nginx,1.14.0,22,3,7,5,3,4,3,0,1,3
ea5d9bbb-4b67-4480-9b7a-403e6233b456,PHP,7.2.31,19,4,5,4,2,4,2,0,1,4
76b25dc3-feb8-46db-852e-66fc5401fe40,PHP,7.3.19,19,5,14,4,2,4,2,0,1,4
15a145ed-bbd4-48f7-adb4-107aed6adea9,Phusion Passenger,,18,2,10,2,3,1,3,0,2,2
31d3cf1d-428d-4835-8cd8-89be157431ad,PulseSecure VPN Portal,,18,20,35,2,4,1,1,0,1,3
402fe9e2-514f-4819-bb31-2baf68e1ba19,OpenSSL,1.0.2r-fips,17,1,2,2,3,3,3,0,1,2
40499236-1980-49e5-856c-50ebd0b6e665,nginx,1.19.0,15,4,12,2,3,3,3,0,0,2
9bf6c9dc-f7f7-4692-907e-7f820bcdc9f1,nginx,1.19.2,15,6,8,2,3,3,3,0,0,2
1dff7b5d-1703-4ef6-9373-bd09ec192be3,WordPress,5.3.2,12,6,8,3,0,3,3,0,1,3
ee59cd35-5c16-4c15-849b-067b295fc975,EFX SFTPp,,7,1,1,1,2,1,3,0,0,0
05b6790c-8bbf-474e-bf36-62f54bc314ad,Maverick_SSHD,,0,3,7,0,0,0,0,0,0,0
afa8b7f6-5e01-4689-9bdf-4c706074c98b,HTTP Server,,0,3,13,0,0,0,0,0,0,0
28d59feb-ba04-4852-aeab-9d41a68aa2a1,Craft CMS,,0,5,5,0,0,0,0,0,0,0
5e07696f-970e-4446-954e-e6da18d02ebf,server,,0,15,32,0,0,0,0,0,0,0
e853ee71-967d-41e2-aadf-8227f3e01c72,nginx + Phusion Passenger,,0,2,10,0,0,0,0,0,0,0
10442b96-9ec8-497f-bc5b-123ae0264bd2,Oracle-Application-Server-11g,,0,4,5,0,0,0,0,0,0,0
57f05169-61bd-40aa-a8ce-9f21daa1d48b,Unknown,,0,4,5,0,0,0,0,0,0,0
f86e5e56-5a5f-4df0-9522-d456ca4e6829,Pantheon,,0,7,25,0,0,0,0,0,0,0
0aacd332-fb61-4509-a8b9-44eeccfb0a9c,Pepyaka,1.15.10,16,2,2,1,3,4,3,0,0,0
13c687df-615a-4022-8093-db35af2f158a,ghs,,0,15,232,0,0,0,0,0,0,0
7307d886-bd6a-498f-8c0a-a3f67e5d4b4b,PHP,5.5.9-1ubuntu4.14,30,1,2,2,2,4,3,0,3,4
38603fa4-4abe-48f2-bba1-3baa8bc3a31b,nginx,1.12.2,22,19,42,5,3,4,3,0,1,3
734dd02a-767d-4c5c-83ee-670d35fe10c6,nginx,1.8.1,22,4,8,5,3,4,3,0,1,3
0f2c5bea-4355-48c3-aec2-3953404c87b3,CerberusFTPServer,9,19,1,1,2,4,2,3,0,0,2
46177987-0d06-4560-991a-9122e41f7f28,LANDESK Cloud Services Appliance,,38,3,5,1,4,3,1,5,0,3
09d28240-4cd5-4ddd-abdc-905dae89d156,OpenSSH,6.6.1p1 Ubuntu-2ubuntu2.13,24,4,7,1,3,4,3,0,2,3
daa82b62-4d93-4043-af89-a3af0113e004,squid,3.5.12,20,1,1,3,2,4,3,0,2,2
c50ce705-6c6a-4c25-9bc6-1dbeb7eb8438,openresty,1.13.6.2,19,8,45,4,3,4,3,0,0,2
5aa13d62-7348-405e-ade2-c942b58539b9,nginx,1.18.0,15,12,45,2,3,3,3,0,0,2
0094f1dd-2951-476f-b28c-869216c35a68,DOSarrest,,0,7,7,0,0,0,0,0,0,0
adfcb9c1-2213-4596-b70c-f81b8a8569f8,Sun-ONE-Web-Server,6.1,0,7,10,0,0,0,0,0,0,0
2895507d-ef2e-4b95-a915-81734a8923ff,Apache,2,27,5,22,3,3,2,3,0,2,5
18896ea3-34d6-42c6-904a-fd607a4318bf,Apache,2.4.27,27,2,3,5,3,4,3,0,2,3
b23456f8-2288-4213-8b7e-759293753d45,Outlook Web Access,15.0.1497,24,6,7,5,4,3,3,0,0,3
8cd82340-64a7-4d06-ba58-5ad891a7ff29,nginx,1.17.9,15,3,3,2,3,3,3,0,0,2
9492383e-8ebd-4264-8e37-eb0530c08649,nginx,1.15.10,25,5,10,3,3,4,3,0,2,3
5ddc2571-8583-46d4-9ea2-22afef5a5064,openresty,1.15.8.2,21,6,30,3,2,4,3,0,2,3
8ed530e9-379b-4f4d-bad0-482918da979f,OpenSSH,7.5,19,6,11,4,3,4,3,0,1,1
f4884a31-2d07-4863-9c4c-03c6ddf3324d,nginx,1.17.7,15,2,5,2,3,3,3,0,0,2
d21928f8-fc17-442f-b4bd-a74692857474,GitHub.com HTTP Server,,0,11,34,0,0,0,0,0,0,0
5726bac4-8c95-409d-a6a5-5c8742887253,SonicWALL SSL-VPN Web Server,,25,3,4,3,4,1,3,0,2,3
f8934d12-c311-4df9-a953-fa8e0c2f7f8e,nginx,1.17.10,15,11,28,2,3,3,3,0,0,2
825de68e-b76a-436c-a3ec-e860770a93e3,SonicWALL SSL-VPN,8.6.0.3-11sv,0,1,1,0,0,0,0,0,0,0
d2f5dd94-5663-4028-9e9e-8ad31329de9d,Outlook Web Access,15.0.1395,24,4,4,5,4,3,3,0,0,3
4c699650-36f7-4a77-89ef-22c51113b249,OpenSSH,5.9p1 Debian-5ubuntu1.4,19,2,2,4,3,4,3,0,1,1
76cd59d5-be3c-4116-bb12-b18861e78c53,Pagely Gateway,1.5.1,0,3,8,0,0,0,0,0,0,0
d1215935-36ad-4acb-ac50-15c0372b42b0,nginx,1.13.1,25,1,2,3,3,4,3,0,2,3
51bbb99a-ac92-4e4b-a21d-b1ba28f96e46,PHP,7.3.4,20,1,1,3,2,4,3,0,1,4
ae2f3c59-9927-4ede-ada3-aa211454dcf8,PHP,7.3.18,19,2,3,4,2,4,2,0,1,4
c802f7af-762f-4797-ad92-9bafb34d2857,PHP,7.3.20,19,2,3,4,2,4,2,0,1,4
13e505e3-220b-4311-8f54-142401854a30,PHP,7.3.21,17,9,28,4,2,4,2,0,0,4
de06d2c2-8a74-4d38-93ee-f7d1d301fa12,WordPress,5.2.4,12,1,1,3,0,3,3,0,1,3
4e737c95-9500-4128-8042-68c6b817313a,EZproxy,,0,2,4,0,0,0,0,0,0,0
adcae510-b7d8-482c-98b3-2b38d094dc5b,nginx,1.14.2,22,5,14,5,3,4,3,0,1,3
49eae9b1-892e-4710-8834-249fbadc5b1e,nginx,1.15.8,22,2,4,5,3,4,3,0,1,3
3390c46b-1484-4737-aec7-f6a2fd9160a4,nginx,1.17.6,15,4,7,2,3,3,3,0,0,2
e2d77915-f17e-4b17-b61c-45adca63ba94,Serv-U,15.1.7.162,22,1,1,1,4,3,3,0,0,3
884d9869-3153-4477-b205-97cd7befb203,PHP,7.2.32,19,4,5,4,2,4,2,0,1,4
f8cf5d64-1619-498f-b587-791a340c3c66,Jira,7.13.5,12,1,1,1,1,3,3,0,1,3
2d99622d-58d1-4725-9e38-761c58845060,OpenSSH,6.6.1p1 Ubuntu-2ubuntu2.8,22,2,3,4,3,4,4,0,1,2
ae3332d9-3d9c-4a31-acf0-8d98717ff7f2,RTC,6.0,0,13,17,0,0,0,0,0,0,0
259d177a-ce0c-419a-811a-d7884e7534e8,Exim SMTPD,4.87,44,1,2,5,2,3,3,3,4,3
dfdff746-1663-4427-9d5d-21451fc6f7f9,Apache,2.2.22,32,7,18,3,3,4,3,0,3,3
5a510cf8-bd8b-449c-95d2-4a02560d941d,PHP,5.4.4-14+deb7u14,30,1,1,2,2,4,3,0,3,4
ac275056-053d-4d76-8989-36fbcab56f58,openresty,1.17.8.2,15,4,6,2,2,4,3,0,0,3
3142ce6e-d13b-4f18-91a7-744d678da851,Gatsby,2.21.21,7,1,1,3,0,3,0,0,1,2
85fea67c-2c4d-47d2-b677-fbe7151bf323,gunicorn,19.9.0,0,4,5,0,0,0,0,0,0,0
a160e8a1-5e3d-407a-b497-1a8fcb59e95e,nginx,1.6.2,22,3,6,5,3,4,3,0,1,3
b46c54ec-7dbd-4c48-9289-6b9e98fce493,Microsoft-IIS,6,37,5,23,3,2,3,5,1,3,5
cd4067f3-74e3-4ce6-8f61-5c620fc8d665,PHP,5.6.6,30,1,2,2,2,4,3,0,3,4
7754568e-4bda-4077-9766-91334188db52,openresty,1.17.4.1rc0,21,1,3,3,2,4,3,0,2,3
5d828b13-0c87-4632-a75c-926a5b537320,PHP,5.6.31,30,4,6,2,2,4,3,0,3,4
fd81018b-a2dd-465c-b6a6-9ccd54383648,WordPress,4.9.15,10,4,7,3,0,3,3,0,0,3
e2388048-aad4-43a9-969d-a653186d14e5,ProFTPD mod_sftp,0.9.9,51,3,5,4,2,3,3,0,5,4
4f648b08-a6c7-4d63-91f2-1e491d5ea982,Outlook Web Access,14.3.294.0,46,1,1,5,4,3,3,0,4,3
d8ca6745-6195-4c4f-95a1-cf4d00d85444,Outlook Web Access,14.3.294.0,39,1,1,5,4,3,3,0,3,4
f0d61bff-706d-4fee-9120-8ece077730d1,PHP,7.0.2-pl0-gentoo,30,1,1,2,2,4,3,0,3,4
84670ae6-16ad-47c3-86f2-d10bffb83e9f,openresty,1.15.8.1,21,3,3,3,2,4,3,0,2,3
6bb60238-8406-4541-a087-3273e8f81e13,OpenSSH,7.9p1 Debian-10,19,1,1,2,3,4,3,0,1,2
d0f0b006-8c8b-4703-916e-bef967c54afd,WordPress,5.3.4,10,5,14,3,0,3,3,0,0,3
0b1a1c91-9d21-4d30-bae7-2d5949ac38a0,PHP,5.5.15-1+deb.sury.org~trusty+1,30,1,1,2,2,4,3,0,3,4
2582740a-a735-4694-875b-c65f0b9dfe70,PHP,5.4.9-4ubuntu2.4,30,1,1,2,2,4,3,0,3,4
a50b4468-0dff-466a-9e84-398c8b891b6f,PHP,5.5.12-2+deb.sury.org~trusty+1,30,1,1,2,2,4,3,0,3,4
0af592c8-9383-4e37-8e01-4adf0d6d4973,OpenSSH,5.9p1 Debian-5ubuntu1.10,22,2,5,4,3,4,4,0,1,2
0947e587-1eef-425f-ae9b-7f66a83006a0,openresty,1.15.8.3,17,5,10,3,2,4,3,0,1,3
1410e26e-5d4d-40e8-861b-3beacde61185,Bomgar,,12,4,6,2,3,1,2,1,1,1
f0b7172c-9c4e-49bc-9111-3ca389cac936,Apache,2.4.23,33,3,8,5,3,4,3,0,3,3
cb72ce13-e348-4e8f-9424-efc91108eb36,Apache,2.4.2,33,2,2,5,3,4,3,0,3,3
a471b8f3-cf95-49d7-89fc-e1a8d6df5192,OpenSSL,1.0.0-fips,17,1,1,3,3,3,3,0,1,2
ab28397a-49ed-447a-ad1f-e138511320ab,Apache,2.2.24,32,2,2,3,3,4,3,0,3,3
39c4ffa1-29b2-4a3e-bd88-c19ae2e10fe7,nginx,1.15.12,21,1,1,2,3,3,3,0,2,2
da6c0a10-5699-4cf8-87d5-634e5ddbc29c,Jira,,9,1,1,1,1,1,3,0,1,3
15fd350e-defa-48f8-bac5-968e897cebbe,OpenSSH,8,15,1,1,2,3,3,3,0,0,2
051cc0f1-efb0-4ca9-a73b-a7baf0e4e1f7,Gatsby,2.9.6,7,1,1,3,0,3,0,0,1,2
b6edf037-363b-4ac8-8e32-3e1f6d0afc00,WordPress,5.4.2,10,10,20,3,0,3,3,0,0,3
15c4b847-6982-44e6-9e9c-cb4b01f9ba0d,Symantec Endpoint Protection Manager,,0,1,2,0,0,0,0,0,0,0
335580e9-3eb8-4f2e-bc95-8b08f1dac4cb,Jira,7.13.1,35,1,1,2,1,4,3,0,4,3
9fa075e1-81eb-4050-8f88-c1578d586e88,PHP,5.3.6,30,2,2,2,2,4,3,0,3,4
0c63110d-8c92-4072-bcf9-e594202c0692,PHP,5.4.4,30,1,1,2,2,4,3,0,3,4
bd0e5daf-f72a-4bba-93d2-b9b3400a8a71,PHP,5.6.36,30,1,1,2,2,4,3,0,3,4
2e70f7ae-76fb-4f19-8894-b33ec3c3454a,nginx,1.17.0,25,1,2,3,3,4,3,0,2,3
ce71fc3e-0e63-4c96-85dd-a6faa6c66653,Apache Tomcat,7.0.42,24,1,4,3,2,2,3,0,3,3
8342b7da-02fa-4d14-8858-2228740a0cae,PHP,7.1.22,23,1,2,2,2,4,3,0,2,4
866081e9-4ff5-413f-8ae5-146d43fdfd6f,nginx,1.13.12,22,4,27,5,3,4,3,0,1,3
ea7c93ae-02b4-4d73-ab15-f1659e8b7e96,nginx,1.8.0,22,2,7,5,3,4,3,0,1,3
ed8e4417-acbf-46d5-938d-bf7b5eaa1eea,PHP,5.6.38,21,1,1,2,2,3,3,0,2,4
910a8baa-1239-44d9-9a0d-1d7cc52ba016,OpenSSL,0.9.8e-fips-rhel5,17,1,1,3,3,3,3,0,1,2
ca972c44-209f-4d5b-86e3-e0a0e0631d5d,lighttpd,1.4.30,17,1,1,3,2,3,3,0,2,2
86d9bc73-3e92-4560-b40a-e131c41297e3,OpenSSL,1.0.2o,17,1,1,3,3,3,3,0,1,2
0c544686-78e5-43c5-a7df-c3b765927705,WordPress,4.7.18,12,2,3,3,0,3,3,0,1,3
ca66d916-edc2-4633-9586-4484ce18374e,Phusion_Passenger,3.0.13,12,1,1,1,2,3,3,0,1,2
41785767-cc44-48dd-b07d-04311be3a664,Phusion Passenger (mod_rails/mod_rack),3.0.13,12,1,3,1,2,3,3,0,1,2
379fbce8-38bf-454d-9773-5bb65997aed8,AdaptiveService,None,0,1,2,0,0,0,0,0,0,0
0900aa8a-8343-4c17-ba1c-c3064684412d,WildFly,9,0,1,2,0,0,0,0,0,0,0
e8371d48-625a-4f09-8292-c774a94545c6,OpenSSH,6.6.1,17,5,18,4,3,3,3,0,1,1
296caf81-2953-4e4f-a2e0-1e75465a24f0,vsFTPd,3.0.2,0,1,1,0,0,0,0,0,0,0
8f53c96e-4e87-4a99-afce-0005ad2d6e1b,PHP,5.4.45,30,2,5,2,2,4,3,0,3,4
3942e30e-328c-412c-89d5-973ec3710d15,PHP,5.5.3,30,1,1,2,2,4,3,0,3,4
1aed6464-427f-4a2c-9fb5-8d19fe8649a4,PHP,5.6.40-30+ubuntu16.04.1+deb.sury.org+1,30,1,2,2,2,4,3,0,3,4
c437f398-01f9-4b6c-94e5-3738aede0211,OpenSSH,6.6,22,1,1,1,3,3,3,0,2,3
5b729420-8d4a-4c1f-bd9c-93250e23b471,nginx,1.13.2,21,1,1,2,3,4,3,0,1,3
d5d51dc3-5bfa-4f89-955f-b7a3101b40cb,PHP,7.2.17,20,3,5,3,2,4,3,0,1,4
0050eb73-9a4a-4960-8313-f04b41fe6248,nginx,1.9.11,19,1,2,2,3,4,3,0,1,2
0258cd4c-5d1c-4019-a7bb-66ff54b8732c,Sun SSH,1.5,15,1,2,2,3,3,3,0,0,2
923449c9-3936-48a2-9280-18e9bd6ae740,Jira,8.4.2,11,2,5,1,1,3,3,0,0,3
a965f5fd-217a-4af7-84a3-572b3aa6475c,vsFTPd,3.0.3,8,3,3,3,1,3,2,0,0,2
ad49536c-5ba5-4db4-a24f-ac6c6eea3412,SAP NetWeaver Application Server,7.50,37,3,4,1,3,3,3,0,4,2
926794a2-aea6-4ee4-8b93-450efac25c22,WordPress,4.3.1,32,1,2,3,0,3,3,0,4,3
961690a3-5caa-4f79-9b40-1c66e3839ce6,Outlook Web Access,15.1.1779,24,1,1,5,4,3,3,0,0,3
4a5fab3f-8fef-487b-bd0b-25f438a8bf00,nginx,1.19.1,15,7,22,2,3,3,3,0,0,2
27025aec-48c0-46fd-b022-c69c43f1710e,Phusion_Passenger,5.3.7,11,2,3,2,2,3,3,0,0,2
37940820-12ea-438f-abdd-108ad8d1e56f,Perl,v5.16.3,37,2,4,4,2,1,0,3,4,3
a7c303e1-788f-4a94-a468-43f79f6d5755,Microsoft-IIS,5,36,2,2,3,2,2,5,1,3,5
